year,gestational_age_group,prop_black,prop_white,mortality_black,mortality_white,composition_contribution,rate_contribution,total_contribution,comp_lo,comp_hi,rate_lo,rate_hi,total_lo,total_hi
2003,<28 weeks,0.01724234854314012,0.00519323126287022,438.20682628629646,436.9775994650618,5.272599893871891,0.013789208223749164,5.28638910209564,5.1668749543827035,5.373001983381416,-0.18594181607767904,0.20750626620787632,5.063339945064812,5.509183188654527
2003,28-31 weeks,0.01923799886866302,0.00912765521528209,57.25504520135147,53.07209435038995,0.5577226475813105,0.059326068444259125,0.6170487160255697,0.5315721662216669,0.5850676703573483,-0.018310545975103964,0.14059693269112342,0.5292895297513274,0.7059413186030131
2003,32-33 weeks,0.02346118846598435,0.01332729684586295,17.44664919505803,16.741035078005407,0.17322714358307686,0.012979237290511252,0.18620638087358812,0.1604505399566745,0.18678748397219466,-0.036689099351116146,0.06168710009974965,0.13185894116423427,0.24091927328088672
2003,34-36 weeks,0.11433881785825964,0.08300488590865053,8.143072242878652,6.819227712002677,0.2344138442979455,0.13062619146731633,0.36504003576526184,0.22254552642626052,0.2469916685452023,0.052412238578500504,0.20568795343032928,0.2799993309328356,0.4470116837758488
2003,37-38 weeks,0.2784055175515338,0.27338126061304785,4.536878703172029,2.8723085008581997,0.018612830109195132,0.45924391448175683,0.47785674459095195,0.01773352962114988,0.0194914719496821,0.363445377432888,0.5524744876832747,0.381637140831498,0.5717657043303702
2003,39-41 weeks,0.48640990236069975,0.5534051171819384,3.492449879552013,1.9201249963723128,-0.1813083082742947,0.8174635145654381,0.6361552062911434,-0.18919205154537322,-0.17377453681172406,0.6929013012017265,0.9392002917884772,0.517306332629914,0.7507420917984066
2003,42+ weeks,0.06090422635171932,0.06256055297234792,4.672762410222389,2.6019080659150045,-0.006024615182963637,0.1278387873160986,0.12181417213313496,-0.006626475563614391,-0.00542736888190695,0.08078786117538174,0.17508670153973627,0.07535198380007864,0.1686902620154396
2004,<28 weeks,0.01718168009913986,0.00520417158671505,442.7263479145473,428.4991568296796,5.21755544965779,0.15924389476608325,5.3767993444238735,5.11861493031389,5.320584709322193,-0.042585880116239996,0.3673536439719668,5.143931986447068,5.609096372738992
2004,28-31 weeks,0.01979476369509247,0.00936355965336531,54.569536423841065,48.45587890716528,0.5373395644007063,0.089132001356481,0.6264715657571873,0.5100645726217521,0.565769938503068,0.015292887870916259,0.17171088652052569,0.5394657985451496,0.7235820259974458
2004,32-33 weeks,0.02367331386192781,0.01356902175176979,17.867690490253985,16.00750250622514,0.17114242266220211,0.034638872602884875,0.20578129526508698,0.15745667097233443,0.18527961235544477,-0.014187297456401904,0.08387737203087736,0.15370405668802578,0.26180335384151093
2004,34-36 weeks,0.1143359534084573,0.08442342298462312,9.080624942672822,6.96999937628641,0.2400573941312004,0.20975331068712771,0.4498107048183281,0.22830027167987715,0.2531007353579584,0.13322253197047326,0.2876342667043116,0.36711790997105287,0.5372090047596972
2004,37-38 weeks,0.28110137540834895,0.2741119669179676,4.563995423568621,2.950286944620089,0.026260194491670625,0.44797623906866557,0.4742364335603362,0.02502729298195879,0.027526023836472277,0.3479914005341194,0.5504203399987123,0.37325361345717445,0.5774845822272322
2004,39-41 weeks,0.48525923711942054,0.5525733224335339,3.342614371080623,1.8979069025047608,-0.17638044805027614,0.7496822249586783,0.5733017769084021,-0.1842421215088259,-0.16873860471083457,0.6329235660744147,0.8730839096831118,0.45988508394452016,0.6918265363995748
2004,42+ weeks,0.05865367640761308,0.06075453467202529,4.172005840808177,2.730109204368175,-0.007250182717291302,0.08608714895952418,0.07883696624223288,-0.008054701220196785,-0.0064656777549264004,0.04214276995650698,0.13256790978856361,0.035109541439023555,0.12476131143883527
2005,<28 weeks,0.01799096819497076,0.0052575469636673,424.7260142280331,431.2342569269522,5.449651344938578,-0.07565348952095816,5.37399785541762,5.3422589446537785,5.554458257122807,-0.2754938083330211,0.1162773675484286,5.15279916963287,5.601223580390944
2005,28-31 weeks,0.02018579021375733,0.00934527869192584,53.89426784337247,51.01558809636278,0.5686382510341909,0.04250524498316889,0.6111434960173597,0.5420329888362986,0.5952136609749004,-0.03753939082753251,0.11710860435257212,0.5200564303516768,0.6976936467415348
2005,32-33 weeks,0.02391300963888346,0.01367536082178416,17.647909735281353,17.495722909067435,0.1798940845849948,0.002860227401480981,0.1827543119864758,0.16667180391206346,0.1932550599529296,-0.04752788411414035,0.05095158517732901,0.12345572808070983,0.23670405845732623
2005,34-36 weeks,0.11830419299213564,0.08618845502722579,8.610985219514335,6.945155805043945,0.249798474444949,0.17032493405679622,0.42012340850174523,0.23680747743391348,0.2639085051475071,0.08583112547288842,0.25017406475152726,0.32729438988441284,0.5077772076549254
2005,37-38 weeks,0.2910171417502192,0.2853179359161971,4.314750980625223,2.914897073499037,0.020601626183995803,0.4033924551426033,0.4239940813265991,0.019581315213884988,0.021506078011552177,0.301843357021041,0.5024209759284347,0.32188741184222325,0.5232205787003353
2005,39-41 weeks,0.47492385576093216,0.542612396068538,3.3213033202107862,1.940305307243481,-0.17807530383114228,0.7026077709493489,0.5245324671182066,-0.1859108457522432,-0.17046372997314632,0.5818786473322691,0.8142037569782365,0.409489500986623,0.6308683385085767
2005,42+ weeks,0.0536650414491014,0.05760302651066187,4.286450947531263,2.528948800282016,-0.013419471197725843,0.09777693417977952,0.08435746298205368,-0.015057917375478016,-0.011912367541802334,0.05423800559096547,0.14056334226619077,0.0418163867418977,0.1260069697177242
2006,<28 weeks,0.01707510036484419,0.00519727146516255,433.4673559257131,420.8099270562589,5.073479700072388,0.14095548109617265,5.214435181168561,4.963418909932756,5.175865081023908,-0.04417554307576206,0.31966809523489115,4.992544040876074,5.423870779999408
2006,28-31 weeks,0.02007787265760876,0.00948947603729729,50.883334690222256,47.66496762639482,0.5217342555933506,0.04757929060219338,0.569313546195544,0.49724123447383933,0.5460031143190444,-0.028741885577438623,0.12110770488981294,0.48038937837527784,0.653576464380033
2006,32-33 weeks,0.02421179270573158,0.01355639433899613,17.080745341614907,16.554162648666026,0.17919667183246832,0.009944036820904893,0.1891407086533732,0.1654377327098314,0.19396158647620632,-0.03622421437545053,0.060398739571857665,0.135961096202361,0.24592155142303176
2006,34-36 weeks,0.1192363771887382,0.0862393228687788,9.07533072863116,6.614217789163597,0.25885444234865596,0.2528494520788555,0.5117038944275114,0.2461267568918868,0.27140472541678345,0.17163489567754744,0.3303249118532069,0.4213527645532085,0.5974788421851218
2006,37-38 weeks,0.29818820206352736,0.2900392965490675,4.6211531503875625,2.7629248241058053,0.03008607686277525,0.5465305001098933,0.5766165769726685,0.028732621252978978,0.03144278123134048,0.45558365963388014,0.6437221797589571,0.4848474225506277,0.6747311265941357
2006,39-41 weeks,0.4689293980724719,0.5389671169196526,3.2034746719837144,1.941216943323095,-0.1801612324541531,0.6361125828694566,0.4559513504153035,-0.18797461583280564,-0.17253981778430152,0.519323804375857,0.7478209139489032,0.34516555441211905,0.560080550733564
2006,42+ weeks,0.05228125694707798,0.05651112182104514,3.908204102051026,2.7682461348652505,-0.014120241169960947,0.06200936947290727,0.047889128302946324,-0.015741974854513664,-0.012628192984167275,0.02263193977485138,0.10452994526575893,0.009415605919977475,0.08930452769686409
2007,<28 weeks,0.01737082645065905,0.00526315103244248,420.6635246280381,419.15772089182497,5.084141525038435,0.01704116392970901,5.1011826889681435,4.9828544782212125,5.177397303752892,-0.18138409294989885,0.21510963838795172,4.88333635120358,5.329134441852353
2007,28-31 weeks,0.01966317837483806,0.00912293999355905,54.77998203935015,49.7832404363775,0.5510606454044403,0.07191839761973258,0.622979043024173,0.5233312061521038,0.5774981295671894,0.0038466590754936995,0.14683886421569736,0.5416847262836993,0.7084956769700546
2007,32-33 weeks,0.02390756106918632,0.01339082960037863,16.719264083797757,16.163058647885496,0.17290727911989187,0.010372783820595597,0.18328006294048746,0.15986679128829095,0.1875549546685639,-0.03375025561021745,0.06180255584312797,0.13407864519583487,0.24261702801156881
2007,34-36 weeks,0.11773827697968188,0.08454550235277193,9.24410994764398,6.950049092432568,0.26876453564479863,0.23202564990540267,0.5007901855502013,0.25475987285515683,0.2820113032467736,0.15331971802394825,0.31074777668869735,0.41460333946954153,0.5858370099818722
2007,37-38 weeks,0.29671188764264994,0.28478818968031244,4.3769003538310045,2.9102507363376926,0.04344489430254499,0.42642843298902705,0.46987332729157205,0.04151118965935695,0.04540179065781325,0.3295287456213781,0.5263736461478226,0.3709889154322247,0.5710638103579477
2007,39-41 weeks,0.47244121032328906,0.5465797558610684,3.3672779414413037,1.9234637933186869,-0.1961239485155667,0.735638444105277,0.5395144955897103,-0.20400605546051592,-0.18795603452114307,0.6255332814599421,0.850133147546486,0.43442383894555947,0.6466843907699077
2007,42+ weeks,0.0521670591596957,0.05630963147946697,4.308089977536388,2.485277432600357,-0.014071007895634355,0.09886633626510533,0.08479532836947097,-0.015522790266637462,-0.012556459964011729,0.05878780745869552,0.14060861677796432,0.04635977309646711,0.1250791009826798
2008,<28 weeks,0.01623481519772551,0.00504659244339184,427.06467661691545,415.70175438596493,4.714529279967501,0.12090948999558626,4.835438769963088,4.623721830684197,4.812842967660956,-0.06219998481334812,0.30437908812706677,4.619687177246265,5.04830017451875
2008,28-31 weeks,0.0185981519772551,0.00901790654950308,51.333275427777295,45.99676010014236,0.466222813924647,0.07368675980845422,0.5399095737331012,0.4423268819537698,0.49086155589744057,0.008017560794083866,0.1475754755508743,0.46198981661505106,0.6258232677556222
2008,32-33 weeks,0.02363175239079865,0.01320657827751831,18.66156264953175,18.603559816310796,0.19424769502956166,0.0010683637749463659,0.19531605880450803,0.18081027408092995,0.2087982928878881,-0.049033244228,0.05057197674244928,0.14273444719199754,0.2531920398587276
2008,34-36 weeks,0.1129086973378134,0.08150866553044556,8.598612204020316,7.380895483478525,0.25087852482677137,0.11837263676415982,0.3692511615909312,0.23791601858249214,0.2636411542983868,0.0413241150218122,0.20219036339104457,0.28487247709637553,0.4618965648079932
2008,37-38 weeks,0.2929471439648488,0.2737360278005268,4.234998290560586,2.9885696912458197,0.06938640180967985,0.35316505601938314,0.422551457829063,0.06628161846098915,0.0725739583126239,0.26238147030896813,0.44485285443988465,0.32897429295219344,0.5160270392961626
2008,39-41 weeks,0.48260532437322307,0.5601912392925917,3.307090831191088,1.8934065829858928,-0.201742674957366,0.7370925380684341,0.5353498631110681,-0.20993227718121393,-0.19354326182402035,0.6199873100250399,0.8477156428297813,0.4259628800520208,0.6377843869577438
2008,42+ weeks,0.05307411475833549,0.0572929901060227,4.474204839446051,2.4879850411831064,-0.014686305626651854,0.10960666437927538,0.09492035875262353,-0.016280382578081003,-0.013072626313904066,0.06598155991214588,0.15250281334002258,0.05294330611073612,0.1365059635475099
2009,<28 weeks,0.01643672849693049,0.00501975465126882,407.6305220883534,400.9941256213285,4.6160232269294115,0.07119686447974455,4.687220091409156,4.518860367532393,4.716985497475557,-0.1298543323325465,0.260216384518387,4.471033416564061,4.918339935714622
2009,28-31 weeks,0.01874051092481352,0.00888811867398632,52.30715040507221,47.82564311964067,0.4932737794882805,0.06190895241675549,0.555182731905036,0.46827352161081925,0.5188476335149874,-0.011503650679429532,0.12983834301166297,0.4688308410455661,0.636289578203647
2009,32-33 weeks,0.02292560565053799,0.01284358553385192,17.06017852001152,15.965525767369575,0.16648290749655079,0.019577421794884177,0.18606032929143496,0.1529354535699199,0.17980833642163357,-0.026184332704370743,0.06754369222026908,0.1321946629217517,0.2405469697683561
2009,34-36 weeks,0.11265760116179284,0.07995178495035365,8.745202589869042,6.860080459835336,0.2551917596755593,0.18154610810610702,0.43673786778166634,0.24262434304329872,0.2686761406580728,0.10255831690555751,0.25985692290249013,0.35066277667524004,0.5246874498136543
2009,37-38 weeks,0.2933394943560631,0.268058074002026,4.292497412124758,3.0717000802196055,0.0930886861870518,0.342676326794798,0.4357650129818498,0.08888627738200976,0.09750420219848936,0.2536381659017293,0.44097154972556474,0.34465922416674977,0.5349637063968343
2009,39-41 weeks,0.485541949963694,0.568336939179083,3.1643095789191045,1.8303293475310909,-0.20676553802510306,0.7029268021968123,0.4961612641717092,-0.2157821298696419,-0.19719857661416554,0.5871819419967202,0.8213807361794463,0.38810826202013854,0.606348116212284
2009,42+ weeks,0.05035810944616806,0.05690174300943024,4.587907586432902,2.479510157221673,-0.023123295976486373,0.11307319858747958,0.0899499026109932,-0.025578054457251188,-0.02063366241774063,0.07259608299334581,0.15580395456758722,0.051042726557214556,0.1316206241694526
2010,<28 weeks,0.01586321474016736,0.00508694017903133,388.81720430107526,393.81499726327314,4.216929742221886,-0.052352268406063225,4.1645774738158226,4.126326627162877,4.307960019478774,-0.23602455924959198,0.11940690366180502,3.9548292225785877,4.3627817869369565
2010,28-31 weeks,0.01851390675158888,0.00882720088355538,49.0141883176709,43.055409525812216,0.4459255568489762,0.08145980616111158,0.5273853630100878,0.42055246062352586,0.4707805464361365,0.013640924509611362,0.1500035493706897,0.4475787872725284,0.6100140275753343
