year,gestational_age_group,prop_black,prop_white,mortality_black,mortality_white,composition_contribution,rate_contribution,total_contribution,comp_lo,comp_hi,rate_lo,rate_hi,total_lo,total_hi
2003,<28 weeks,0.017242348543140128,0.00519323126287022,438.20682628629646,436.97759946506187,5.272599893871893,0.01378920822374853,5.286389102095642,5.1746721083339136,5.3730278166622885,-0.18449466043637072,0.20097265153813842,5.061999848729775,5.488875705128992
2003,28 weeks,0.0033799570654102504,0.0014089960447406162,88.87733887733889,101.97165742452249,0.18807796627244597,-0.03135403876592055,0.15672392750652542,0.17158631482448664,0.20610436775653138,-0.07123575649478478,0.008719016890578612,0.11191646378833787,0.2036209770972522
2003,29 weeks,0.003856032099051715,0.0017566873053189384,75.62642369020502,62.268346923647144,0.14474433438558298,0.03748756833636608,0.18223190272194906,0.13015341464413252,0.1594151006547488,1.6265084490384773e-4,0.07686722234381257,0.13700098665106014,0.23052074526861313
2003,30 weeks,0.005054124988142042,0.0024789822586302095,51.09489051094891,45.70127823498512,0.12463197509534625,0.0203153298611713,0.14494730495651756,0.11204232669263964,0.13761971312608995,-0.015772795053785454,0.05845421534396608,0.1041875792381638,0.18919800621221033
2003,31 weeks,0.006947884716059012,0.0034829896065923303,36.15676359039191,33.898305084745765,0.12136673242291854,0.011778848417658956,0.13314558084057748,0.10869178579524434,0.13353880806229362,-0.02378360792341543,0.049073591064436886,0.09010853797193817,0.17656671270707647
2003,32 weeks,0.00943190721631374,0.005215802980161196,21.4192587073943,21.05525965379494,0.08953849839557446,0.002665876324457268,0.09220437472003172,0.07924064406381431,0.09888847124011563,-0.0306237107826367,0.03848536110500847,0.055182987172436804,0.13295245887992083
2003,33 weeks,0.014029281249670612,0.008111493865701754,14.775857751064363,13.966928881040296,0.08504685005578884,0.008955156097767574,0.09400200615355642,0.07611630297296847,0.09471833853401633,-0.025475460714111456,0.04317316584259888,0.05542376821309155,0.13396271890000103
2003,34 weeks,0.022955248946837703,0.014157241527792729,13.086400857120992,11.06852675149471,0.1062576161535476,0.03744416676202939,0.143701782915577,0.09608140338287699,0.1163632550267562,-0.006585967174096728,0.07949429720743734,0.09370642106943226,0.1928771720813904
2003,35 weeks,0.03504685210755431,0.024230738511864042,7.819548872180452,7.09397728494142,0.08065319651386414,0.02150506775671844,0.10215826427058258,0.07331302653701234,0.08838410814630478,-0.020001260359199014,0.06566122495728935,0.057159554956286954,0.1513551243572187
2003,36 weeks,0.05633671680386763,0.04461690586899375,6.3301007203218065,5.321684648836915,0.06827836079013493,0.05090162778896746,0.11917998857910239,0.06314149838297857,0.07418000604581293,0.004372605697915678,0.10057847471538657,0.07032659905718763,0.17170883714650934
2003,37 weeks,0.10064682962135346,0.08849371985373528,5.218878726523773,3.5611103208432864,0.053352085325568656,0.1567756135764245,0.21012769890199315,0.049530275054099494,0.05707412051955273,0.09549381491856665,0.21140654441787712,0.14650219243560345,0.26760451849645023
2003,38 weeks,0.17775868793018035,0.18488754075931257,4.150730825105993,2.5426235743230237,-0.023857969223377087,0.2915870149123362,0.2677290456889591,-0.02545197974875202,-0.02244116818525944,0.216315531212707,0.3730398006318129,0.19391046018411093,0.3476867672622865
2003,39 weeks,0.22689103678953268,0.25231490323678424,3.5848399210251247,1.9095952862242482,-0.06984489345609249,0.401393589996899,0.33154869654080654,-0.0746684303658205,-0.06525052803704393,0.317285046855009,0.48404939163596944,0.25067438314344526,0.41082326986195816
