year,cause_of_death,composition_effect,rate_effect,gap,composition_pct,rate_pct,csimr_black,csimr_white,composition_lo,composition_hi,rate_lo,rate_hi,gap_lo,gap_hi
2004,Congenital malformations,0.523551007373775,-0.14909895951919205,0.37445204785458297,139.81790468858486,-39.81790468858487,1.6395133197348113,1.2650612718802288,0.4936575421024221,0.554944134725561,-0.26243268576219225,-0.025031454237739025,0.2620000452424153,0.4994402407496848
2004,Sudden unexpected infant death,0.11044191762176786,0.9797143249795734,1.0901562426013414,10.130833848020746,89.86916615197926,1.9488884344395678,0.8587321918382266,0.09500712439458771,0.12741496772893235,0.8573590468976832,1.0955518922567855,0.9698852743304519,1.2107802198907662
2004,Unintentional injuries,0.009934320477900552,0.06163333997145043,0.07156766044935098,13.881018906481025,86.11898109351898,0.19925854845391097,0.12769088800456002,0.0049313273076984025,0.015489552306538684,0.02480108841933839,0.09791246335889493,0.03354940586231775,0.10921590646657722
2004,Assault (homicide),0.005595722820398788,0.07586707807041683,0.08146280089081562,6.869052818228925,93.13094718177108,0.1415784423225157,0.060115641431700076,0.0016647790750897685,0.009617971373912636,0.045284063655257785,0.1082955580677953,0.050393073986204004,0.11556498096285837
2005,Infection,0.4160497508987505,0.09868738280948251,0.514737133708233,80.82761542799024,19.17238457200976,0.800790066744036,0.286052933035803,0.38906583573126097,0.4468328876516736,0.033682680727299,0.16292146008381866,0.44448225210808645,0.5908175027305953
2005,Other,1.3715496043056874,0.24049030158905338,1.6120399058947408,85.08161611200484,14.918383887995162,2.7050446315068517,1.0930047256121114,1.3219958404893117,1.425402592127223,0.11005617317624666,0.3639799031871633,1.468715206149167,1.7473545447639287
2005,Circulatory diseases,0.06303323970845041,0.08618682189847038,0.1492200616069208,42.241799815425715,57.75820018457427,0.2525169540920718,0.10329689248515107,0.052419654637499806,0.07404472163555319,0.04622729741853436,0.12655129342302487,0.10478121701384034,0.19172404241320984
2005,Maternal complications,0.6968754256101656,0.003743153014143612,0.7006185786243092,99.46573597555842,0.5342640244415775,1.0100678163682872,0.3094492377439782,0.6606807936579613,0.7385011630228442,-0.06968394716563706,0.0754716914663931,0.6199584189774464,0.7846207913381317
2005,Placenta/cord/membranes,0.38771062257788086,-0.1481772377366081,0.23953338484127276,161.86078731146307,-61.860787311463085,0.47217211278860005,0.2326387279473274,0.3593410667446273,0.41827105007575804,-0.203836892633016,-0.09502861518449432,0.18256205150070043,0.29532842319762626
2005,Short gestation/LBW,1.8732578881704762,0.3247597556106719,2.198017643781148,85.22487949405162,14.775120505948383,2.9281589265608057,0.7301412827796575,1.8115125130912624,1.9358171558892008,0.19933114440674182,0.4392022091307335,2.055487882297965,2.34278175275831
2005,Hypoxia and birth asphyxia,0.07574461207213709,-0.014211554828492134,0.061533057243644954,123.09580486505062,-23.09580486505062,0.18160465876484616,0.12007160152120123,0.06339403679414823,0.08912389354100468,-0.04977319395188027,0.023852206125117285,0.023947342164478868,0.10013899748844168
2005,Respiratory distress,0.3318641388592776,-0.027258163095243225,0.3046059757640344,108.94866327782057,-8.948663277820588,0.463524271895036,0.15891829613100164,0.30508774128530813,0.35677850849905585,-0.07567390147316115,0.024159186383671517,0.24543069454401822,0.3637707573691559
2005,Hemorrhage,0.225828698364721,-0.1320490870677147,0.0937796112970063,240.80788482851182,-140.80788482851185,0.2438691131985077,0.15008950190150155,0.20457672535445082,0.24963148141424701,-0.17898541532286952,-0.0912459713200312,0.0508678459390211,0.1376475421789955
2005,Necrotizing enterocolitis,0.1708893480662777,0.04982921124809254,0.22071855931437023,77.424095462167,22.575904537833004,0.3165109767044462,0.095792417390076,0.15248962400875,0.1892714227305829,0.013723873792688955,0.09303600613234375,0.17705945074275634,0.2713637981018114
2005,Congenital malformations,0.5296251572144174,-0.11101676573452557,0.4186083914798918,126.52043484891735,-26.520434848917347,1.6396306334197541,1.2210222419398626,0.5004826810151803,0.5597965084470262,-0.21979068646176217,3.5035345917772317e-6,0.3085026911757044,0.5342999888925968
2005,Sudden unexpected infant death,0.1213828415547225,0.8056546612607246,0.9270375028154471,13.093627947745192,86.90637205225481,1.8558266557588565,0.9287891529434096,0.10476709961877083,0.13796871528184013,0.6894364370580969,0.920368949653644,0.8097639929854473,1.0452232021874075
2005,Unintentional injuries,0.008358602440615898,0.08802630475282446,0.09638490719344035,8.672107162836754,91.32789283716325,0.2248438632326667,0.12845895603922633,0.0034035420200438492,0.013470756630064052,0.046638158765658876,0.13033746772761642,0.05483455640374709,0.1386645922913776
2005,Assault (homicide),0.004919076314259804,0.0791492934713403,0.0840683697856001,5.851280721637571,94.14871927836242,0.13836545429702565,0.054297084511425564,0.001140795309638252,0.008639687814863713,0.04950065531628495,0.11095772275248292,0.05499297106468676,0.1164291896614405
2006,Infection,0.3734568636706406,0.1700765082707411,0.5435333719413817,68.70909551270694,31.290904487293066,0.7993226190320514,0.2557892470906697,0.3478495302725746,0.4013032123316026,0.10781618306224192,0.23645606271707742,0.47509881096039996,0.6207963263263545
2006,Other,1.2906157803818146,0.286146027769229,1.5767618081510435,81.85229840740675,18.147701592593247,2.6709471564383884,1.0941853482873451,1.2369486419192386,1.3395869334396882,0.16206975015536107,0.41330948863676675,1.4359522783415677,1.7230723247048694
2006,Circulatory diseases,0.06050015599745638,0.0911156864616403,0.15161584245909668,39.90358462294484,60.09641537705516,0.256633233513358,0.1050173910542613,0.05015268178644852,0.07136032438951179,0.05200401798392712,0.1314067200428691,0.10811982207782302,0.1949857930763204
2006,Maternal complications,0.6103287522495331,-0.05806157639988146,0.5522671758496517,110.51331292875679,-10.513312928756797,0.8581684560160061,0.3059012801663545,0.5760740868298954,0.6467141101735732,-0.11949813411006525,0.009180626552521883,0.4780632448011253,0.62997279779761
2006,Placenta/cord/membranes,0.3584541673043608,-8.488567240093753e-4,0.35760531058035144,100.2373725162615,-0.23737251626151204,0.5541316315989068,0.19652632101855538,0.33282259125194186,0.38474465277961367,-0.05469607101542181,0.050688931555454605,0.2950503648903223,0.421254678207531
2006,Short gestation/LBW,1.8130988501121035,0.3479770154213658,2.161075865533469,83.89797318219246,16.10202681780755,2.901426684625544,0.7403508190920746,1.7542781272183818,1.8730197882430915,0.23310191476863207,0.461771890685458,2.021875378718936,2.3030841510584596
2006,Hypoxia and birth asphyxia,0.055128870252107644,-0.0072667064353307675,0.047862163816776875,115.18256981265776,-15.182569812657754,0.11932628055079704,0.07146411673402014,0.04530616952578737,0.06563465598061444,-0.0334494739178917,0.019067340437713638,0.01887234347257122,0.07619263085328516
2006,Respiratory distress,0.2955169974628526,-0.02815690443485384,0.26736009302799874,110.53145370947533,-10.53145370947532,0.4168246786363458,0.149464585608347,0.27180604194803504,0.3201059593179148,-0.07448824061624457,0.020069049103517884,0.2162488216327653,0.3231145975498152
2006,Hemorrhage,0.2051483788883996,-0.07728231963470589,0.1278660592536937,160.44005742084636,-60.44005742084634,0.2533640203475827,0.12549796109388903,0.18418130526928594,0.225473025361462,-0.1160811068436068,-0.035141543915483076,0.08653393618081076,0.1737550981839903
2006,Necrotizing enterocolitis,0.15351914975625683,0.07655158610771473,0.23007073586397156,66.72693473150989,33.27306526849011,0.3154790704973127,0.08540833463334115,0.1365125550243294,0.16975180309595977,0.03769889442716587,0.11514458169701498,0.18330958919308674,0.2794409505034715
2006,Congenital malformations,0.5335246844619843,-0.05179523398376229,0.481729450478222,110.75193429264998,-10.751934292649986,1.7179715186148998,1.2362420681366777,0.5064911849503122,0.5633301659262802,-0.15479584181779335,0.055900082225254374,0.3772914587136825,0.5932257551004868
2006,Sudden unexpected infant death,0.09967961068724333,0.8200123976776983,0.9196920083649416,10.838368690890007,89.16163130911,1.8029710609250564,0.8832790525601149,0.08476097369624604,0.11495839254238435,0.7179344350625121,0.9312449704650707,0.8182189022472766,1.033351960673234
2006,Unintentional injuries,0.011011243827280564,0.06280437753659385,0.07381562136387441,14.91722703653823,85.08277296346176,0.20105660969517855,0.12724098833130415,0.005566885590778992,0.016244908497283626,0.02721815414435281,0.10004822056753895,0.03774256089911756,0.11228170037765414
2006,Assault (homicide),0.009086168033491108,0.06470871141794528,0.07379487945143638,12.312735112563763,87.68726488743624,0.13567234637967332,0.06187746692823695,0.004774845913276481,0.013541708123221512,0.034711811909313245,0.09558359394970029,0.04282329901073073,0.10574028495275024
2007,Infection,0.3802340567026312,0.10001136356656443,0.48024542026919564,79.17494694472998,20.82505305527001,0.7544855772858103,0.2742401570166148,0.35412865175976277,0.4086764916464663,0.037356275374458736,0.15962277111105727,0.41395762380661844,0.5496765098039303
2007,Other,1.2741699449788595,0.280328845916989,1.5544987908958485,81.96660894438926,18.033391055610736,2.6262519243395444,1.0717531334436956,1.2291057168995736,1.3259942808620904,0.1645149733796545,0.4045182663921309,1.4255492274065409,1.6990536725544927
2007,Circulatory diseases,0.06802971622953118,0.08879279105511576,0.15682250728464692,43.380071781438325,56.61992821856169,0.2680831732058092,0.11126066592116227,0.057157916090846334,0.07942855628898207,0.04999776790754988,0.12729017060094455,0.11584866910917413,0.19950053805821044
2007,Maternal complications,0.6504024452422945,-0.0362024014400489,0.6142000438022456,105.89423621918613,-5.894236219186109,0.9262514427530055,0.3120513989507598,0.6136627696578382,0.6875563394719313,-0.10492680713331015,0.031066074680574256,0.5359864735297523,0.6940104878825073
2007,Placenta/cord/membranes,0.3568295189690941,-0.045231779988180155,0.3115977389809139,114.51608093695145,-14.516080936951441,0.5136923079392751,0.20209456895836114,0.3288310324590355,0.38287787777487275,-0.09900760518766256,0.010679489018797872,0.2565809557462943,0.37273220553367975
2007,Short gestation/LBW,1.8042708924599484,0.3190829425583514,2.1233538350182997,84.97269097142251,15.027309028577493,2.857413462912218,0.7340596278939182,1.743184283238307,1.8648285376911915,0.21207087506768207,0.43435605884190304,1.995322538884743,2.2570764458161157
2007,Hypoxia and birth asphyxia,0.06628978756623234,-7.171540474831583e-4,0.06557263351874919,101.093678885534,-1.0936788855340123,0.13163365390943926,0.06606102039069009,0.05474347307223634,0.07818856586565232,-0.029250614525663358,0.02701593095456294,0.03487013713602288,0.09580767375843102
2007,Respiratory distress,0.2867033757747285,-0.015357999595592938,0.27134537617913557,105.65994520041275,-5.659945200412762,0.41737500020066104,0.14602962402152547,0.2621663186590326,0.3107350201687756,-0.05984125683205785,0.03217364639738878,0.21572305285381285,0.3234213174656656
2007,Hemorrhage,0.18294320798734937,-0.08370765860690141,0.09923554938044796,184.3524917527126,-84.35249175271261,0.21831923087419194,0.11908368149374397,0.16371334451538855,0.2014545721853639,-0.11681962847032305,-0.0464353063664584,0.06311603922610426,0.13853524293748665
2007,Necrotizing enterocolitis,0.16186104398797999,0.07127186982794197,0.23313291381592194,69.42865395479203,30.571346045207974,0.3226629809243572,0.08953006710843525,0.14521265935377842,0.17961815839897538,0.03300158028101328,0.11177246087844538,0.18814882488190132,0.27908337415582546
2007,Congenital malformations,0.5396413853431297,-0.13594963643230584,0.4036917489108238,133.67659527327552,-33.67659527327554,1.619736058471027,1.2160443095602032,0.5094866904325261,0.5692300085248473,-0.2421267734745967,-0.021708360792330465,0.296964854268281,0.5121897483685093
2007,Sudden unexpected infant death,0.11649606011667005,0.8794161207909031,0.9959121809075732,11.697422960577446,88.30257703942256,1.9359778855461431,0.9400657046385702,0.10024249578752517,0.13432835792854286,0.7558769578245407,0.9879006409872214,0.8734479744024722,1.1031752266857608
2007,Unintentional injuries,0.01685846821223979,0.08633109775244495,0.10318956596468473,16.337376802233454,83.66262319776655,0.2440038462711557,0.14081428030647097,0.011098813252899728,0.022627859346733954,0.04685496549469827,0.12863731680505466,0.06277596289483567,0.1475371884871425
2007,Assault (homicide),0.0053940195282206225,0.08422280727705132,0.08961682680527194,6.018980721043903,93.9810192789561,0.15089711545716208,0.06128028865189015,0.0016573007777866003,0.00944269895633853,0.05397851974166373,0.11583604752411295,0.05928376077101289,0.12239260059228725
2008,Infection,0.33138769015726705,0.05958644454328156,0.3909741347005486,84.75949193188458,15.240508068115421,0.657469630395451,0.2664954956949025,0.3057122768454175,0.35669806453052133,0.0017604065339141457,0.12223738558483922,0.32627483579561145,0.4590641969291663
2008,Other,1.1959090940412684,0.3074719444608102,1.5033810385020787,79.54796977038066,20.452030229619332,2.5410312742310674,1.037650235728989,1.1481926349116698,1.2459850285058638,0.1929634475961153,0.4247071391198448,1.3736088958777808,1.6378854747942095
2008,Circulatory diseases,0.061160977285389065,0.09090436114718428,0.15206533843257336,40.22019607874558,59.77980392125441,0.26008012406306535,0.10801478563049205,0.05111472193489513,0.07162814114439801,0.051925965084457036,0.13192221389594289,0.11152373103041928,0.19642896555799
2008,Maternal complications,0.6190546252971241,-0.09029743178243897,0.5287571935146851,117.07729613704655,-17.07729613704653,0.8497027655724994,0.3209455720578145,0.5871724158315925,0.6552015830084829,-0.15872028918359174,-0.028152548622228657,0.45262406361602864,0.6060430455129775
2008,Placenta/cord/membranes,0.3373956114273656,-0.07110266433681962,0.266292947090546,126.70091908691934,-26.70091908691934,0.4716981132075472,0.20540516611700127,0.3118270885609583,0.36227425946378256,-0.12553607181656506,-0.016234672638737385,0.2087342691803503,0.32640134429000106
2008,Short gestation/LBW,1.6965441209055072,0.29839404759320354,1.9949381684987109,85.04244129943336,14.957558700566631,2.718725768932541,0.7237876004338298,1.638368384229179,1.7560466170135265,0.18845714254069415,0.4065081973442445,1.8633353255260996,2.1283284712610184
2008,Hypoxia and birth asphyxia,0.06784355767798922,2.285559295978894e-4,0.06807211360758711,99.66424440569682,0.3357555943031792,0.14377100025846473,0.07569888665087762,0.05640127864200018,0.07919448322501475,-0.02836509415820565,0.02838359777596904,0.035128343274100006,0.09954533076524626
2008,Respiratory distress,0.21929397439417656,-0.0042511660999116725,0.2150428082942649,101.97689294221566,-1.9768929422156591,0.32792711294908244,0.1128843046548175,0.19904259060718302,0.24017869028191963,-0.04534135700314669,0.03748788794327192,0.1702281424197414,0.26363813265038255
2008,Hemorrhage,0.17262217531387916,-0.026552465790317267,0.1460697095235619,118.17794111929427,-18.177941119294275,0.24877229258206254,0.10270258305850063,0.15343582586308913,0.19387596633905219,-0.06144638936401293,0.011556907038074004,0.10731495799818158,0.18966407333275512
2008,Necrotizing enterocolitis,0.16461186500284652,0.06566081913790557,0.23027268414075208,71.48562393194193,28.514376068058073,0.3214654949599379,0.0911928108191859,0.14763224010856815,0.18096852463871452,0.02618407337645196,0.10669660157233812,0.18440238330341366,0.2778832419468509
2008,Congenital malformations,0.4736256012456043,-0.17723931920896402,0.2963862820366403,159.8001088279292,-59.80010882792918,1.516864822951667,1.220478540915027,0.44684838201084637,0.49908964781648557,-0.27893170516998017,-0.07520421272755018,0.19640401812608932,0.39836744265942264
2008,Sudden unexpected infant death,0.12265022685427318,0.9096153367519354,1.0322655636062086,11.881654409335903,88.11834559066409,1.9481778237270613,0.9159122601208527,0.10586524616100815,0.13923073603910985,0.7916856507127394,1.0204017832469998,0.9089816390290846,1.1457474059519288
2008,Unintentional injuries,0.011791308194261335,0.062439451480397944,0.07423075967465928,15.884665933557224,84.11533406644277,0.2132333936417679,0.13900263396710863,0.006719639727136458,0.017160608567806643,0.024151757680836904,0.1014413358357713,0.03395436587094976,0.11406446993070284
2008,Assault (homicide),0.004944907177192039,0.0890435949843743,0.09398850216156633,5.261183084598729,94.73881691540127,0.15507883173946757,0.06109032957790124,6.947676877320108e-4,0.009995362985896969,0.05419668265709355,0.12415256830893628,0.06046730007533116,0.12897871689146262
2009,Infection,0.41807482835279486,0.19328284036896332,0.6113576687217581,68.38465430995838,31.615345690041625,0.8762954650471978,0.2649377963254398,0.38860189427883696,0.4474355594731584,0.13020070936526013,0.2615699219525847,0.5343702544240094,0.6924860472041374
2009,Other,1.0498565195460885,0.2224462823762448,1.2723028019223332,82.51624675822856,17.483753241771442,2.2476731137368806,0.9753703118145473,1.0057807901566365,1.0978536009284663,0.09494532822101702,0.3332058973978035,1.1420597144784719,1.3956119651999068
2009,Circulatory diseases,0.07109952725365476,0.06587329931181594,0.13697282656547072,51.90776085771317,48.09223914228682,0.2508416397121922,0.11386881314672155,0.05937230098725624,0.08229975628661092,0.02970724999075621,0.10291386343173028,0.09553517258397569,0.1766301876473076
2009,Maternal complications,0.5909433190098571,-0.0784245405327409,0.5125187784771161,115.30178870045881,-15.301788700458813,0.8119347811736748,0.29941600269655866,0.5536423725781424,0.628236546083863,-0.14658483915097165,-0.010321740267451257,0.43512373743877814,0.5876440406228176
2009,Placenta/cord/membranes,0.3316523833740151,-0.08044897260869055,0.25120341076532454,132.0254300543102,-32.0254300543102,0.452175061060136,0.20097165029481134,0.3037033643408506,0.35513451395424156,-0.13183082758508202,-0.03052203760236221,0.1978962789656789,0.3058794178249987
2009,Short gestation/LBW,1.7022473367790851,0.30371050685875783,2.005957843637843,84.85957679409786,15.140423205902124,2.711400092415341,0.7054422487774981,1.6423784081268251,1.7579060518421417,0.19555094205428064,0.4219714703360431,1.8745576033247708,2.139938707187843
2009,Hypoxia and birth asphyxia,0.06393614418996352,-0.005203434025373645,0.05873271016458987,108.8595162913337,-8.859516291333701,0.1254208198560961,0.06668810969150625,0.052975071821150466,0.07540179744851766,-0.03262700075296287,0.02340865358745924,0.029025806902281577,0.08798710366349081
2009,Respiratory distress,0.2111057222076697,-0.0014419522909322401,0.20966376991673746,100.68774509373026,-0.6877450937302492,0.3135520496402403,0.10388827972350292,0.19157084769224075,0.23124372747748584,-0.04610255577744578,0.038583220505834064,0.16200587246925693,0.2576163976268873
2009,Hemorrhage,0.1671626699784972,-0.06703500956836304,0.10012766041013417,166.94954150908958,-66.9495415090896,0.2062842431843686,0.10615658277423444,0.1492209335319346,0.18660443109230856,-0.1038295328655086,-0.03081263862914555,0.06443456738068452,0.1408463558139999
2009,Necrotizing enterocolitis,0.14919847543607911,0.025184923526055426,0.17438339896213453,85.55772873109095,14.442271268909066,0.26239355733051684,0.0880101583683824,0.13202150558018547,0.16531506930540835,-0.013573862089730536,0.06119418609727223,0.12931021391847283,0.21440517551037475
2009,Congenital malformations,0.5108914457488208,-0.13111055602004382,0.379780889728777,134.52268388587885,-34.52268388587885,1.547956960855502,1.168176071126725,0.4835533949121857,0.5372509563126592,-0.23786394275373401,-0.0174939705587056,0.27264493870057976,0.4915649098127011
2009,Sudden unexpected infant death,0.11288660132587178,0.8628862627827412,0.975772864108613,11.56894247402502,88.43105752597498,1.904416133078091,0.9286432689694781,0.09732650057186042,0.12857792437891727,0.7540102952345692,0.9772714848500528,0.8642926141091344,1.0961580266920465
2009,Unintentional injuries,0.012027640516669491,0.07391161735900355,0.08593925787567304,13.995513591785594,86.0044864082144,0.2029836952934187,0.11704443741774566,0.007120497884326752,0.017350753589977005,0.037394988917123166,0.11256871798878738,0.048762574452993986,0.12561305580702092
2009,Assault (homicide),0.0030889120561962795,0.10927440683914322,0.1123633188953395,2.749039532263583,97.25096046773642,0.16997821638391972,0.05761489748858023,-9.526231892862994e-4,0.007459809181988784,0.07755392694956827,0.1449597036956738,0.08042542048886563,0.14735602716528948
2010,Infection,0.37489673211247493,0.12943527619681322,0.5043320083092881,74.33530411231894,25.664695887681066,0.7795149608877942,0.27518295257850606,0.34706418641601333,0.4010603799971949,0.0636437814984771,0.19493839745909575,0.42928253559879614,0.5785611279743237
2010,Other,0.9495379490764624,0.1199715835752832,1.0695095326517456,88.78256061188858,11.217439388111412,2.0212805878600353,0.9517710552082898,0.9051950888361118,0.9943232589068935,0.005179500828741946,0.23143481999888602,0.9481857857306025,1.1908723828778602
2010,Circulatory diseases,0.07301162301623454,0.038601381579717514,0.11161300459595205,65.41497855070062,34.585021449299376,0.2234495839744005,0.11183657937844849,0.06203327412648009,0.08467934531126439,5.058528651092246e-4,0.07714167217115357,0.06941765236375334,0.15486207902426632
2010,Maternal complications,0.5318590769769596,-0.10516229620822867,0.42669678076873085,124.6456736839612,-24.64567368396119,0.723226134390426,0.29652935362169536,0.4997053809042898,0.5656833700125489,-0.1697963991327488,-0.037749472759430296,0.35854725981801894,0.5032826316899954
2010,Placenta/cord/membranes,0.32490993490651277,-0.02051195113804215,0.3043979837684706,106.73853055270033,-6.73853055270032,0.4946593843708103,0.19026140060233973,0.29891510220770323,0.35022763746094615,-0.07274560412491317,0.03196446417291375,0.24366823041906702,0.3644303157706245
2010,Short gestation/LBW,1.5457904538383505,0.28132038811462434,1.8271108419529747,84.60299278756813,15.397007212431879,2.5074113621554868,0.6803005202025124,1.4875419495309259,1.5993113549638915,0.17274342788114172,0.39459009411477647,1.6974551083369518,1.9596764603648815
2010,Hypoxia and birth asphyxia,0.06786268690550777,-0.019926184125509724,0.047936502779998044,141.56787201803155,-41.56787201803155,0.11940054105502318,0.07146403827502518,0.05662917732835516,0.07895072446076591,-0.049073567294317874,0.009242863291535985,0.017873229242016928,0.07862753676271189
2010,Respiratory distress,0.1961003257826105,-0.012709101665065448,0.18339122411754505,106.93004898474288,-6.930048984742868,0.2882670205471274,0.1048757964295824,0.17762424101103919,0.21521138282476956,-0.05311062628934841,0.029839135943408913,0.1385620454770924,0.231616122330281
2010,Hemorrhage,0.14178610813631295,-0.05718886600435089,0.08459724213196207,167.60133612292321,-67.60133612292321,0.18251225561267828,0.09791501348071631,0.1261606187219406,0.15790832676054772,-0.09444510052829024,-0.023495222910256783,0.04813929205114672,0.12274142760070661
