year,gestational_age_group,prop_black,prop_white,mortality_black,mortality_white,composition_contribution,rate_contribution,total_contribution
2007,39-41 weeks,0.47244121032328906,0.5465797558610684,3.3672779414413037,1.9234637933186869,-0.1961239485155667,0.735638444105277,0.5395144955897103
2007,42+ weeks,0.0521670591596957,0.05630963147946697,4.308089977536388,2.485277432600357,-0.014071007895634355,0.09886633626510533,0.08479532836947097
2008,<28 weeks,0.01623481519772551,0.00504659244339184,427.06467661691545,415.70175438596493,4.714529279967501,0.12090948999558626,4.835438769963088
2008,28-31 weeks,0.0185981519772551,0.00901790654950308,51.333275427777295,45.99676010014236,0.466222813924647,0.07368675980845422,0.5399095737331012
2008,32-33 weeks,0.02363175239079865,0.01320657827751831,18.66156264953175,18.603559816310796,0.19424769502956166,0.0010683637749463659,0.19531605880450803
2008,34-36 weeks,0.1129086973378134,0.08150866553044556,8.598612204020316,7.380895483478525,0.25087852482677137,0.11837263676415982,0.3692511615909312
2008,37-38 weeks,0.2929471439648488,0.2737360278005268,4.234998290560586,2.9885696912458197,0.06938640180967985,0.35316505601938314,0.422551457829063
2008,39-41 weeks,0.48260532437322307,0.5601912392925917,3.307090831191088,1.8934065829858928,-0.201742674957366,0.7370925380684341,0.5353498631110681
2008,42+ weeks,0.05307411475833549,0.0572929901060227,4.474204839446051,2.4879850411831064,-0.014686305626651854,0.10960666437927538,0.09492035875262353
2009,<28 weeks,0.01643672849693049,0.00501975465126882,407.6305220883534,400.9941256213285,4.6160232269294115,0.07119686447974455,4.687220091409156
